Distance (km),Loss (dB)
0.038694,30.851000
0.038699,30.848000
0.038704,30.846000
0.038710,30.843000
0.038715,30.840000
0.038720,30.838000
0.038725,30.836000
0.038730,30.833000
0.038735,30.832000
0.038740,30.830000
0.038745,30.829000
0.038750,30.828000
0.038755,30.826000
0.038760,30.825000
0.038766,30.824000
0.038771,30.822000
0.038776,30.821000
0.038781,30.819000
0.038786,30.817000
0.038791,30.815000
0.038796,30.813000
0.038801,30.811000
0.038806,30.809000
0.038811,30.807000
0.038816,30.805000
0.038822,30.804000
0.038827,30.802000
0.038832,30.801000
0.038837,30.799000
0.038842,30.798000
0.038847,30.797000
0.038852,30.795000
0.038857,30.794000
0.038862,30.792000
0.038867,30.791000
0.038873,30.789000
0.038878,30.787000
0.038883,30.785000
0.038888,30.784000
0.038893,30.782000
0.038898,30.779000
0.038903,30.778000
0.038908,30.776000
0.038913,30.774000
0.038918,30.773000
0.038923,30.771000
0.038929,30.770000
0.038934,30.768000
0.038939,30.767000
0.038944,30.765000
0.038949,30.764000
0.038954,30.761000
0.038959,30.759000
0.038964,30.756000
0.038969,30.754000
0.038974,30.752000
0.038980,30.750000
0.038985,30.748000
0.038990,30.746000
0.038995,30.744000
0.039000,30.743000
0.039005,30.741000
0.039010,30.739000
0.039015,30.737000
0.039020,30.736000
0.039025,30.734000
0.039030,30.733000
0.039036,30.731000
0.039041,30.730000
0.039046,30.729000
0.039051,30.728000
0.039056,30.727000
0.039061,30.725000
0.039066,30.724000
0.039071,30.722000
0.039076,30.720000
0.039081,30.718000
0.039087,30.716000
0.039092,30.714000
0.039097,30.713000
0.039102,30.711000
0.039107,30.710000
0.039112,30.709000
0.039117,30.707000
0.039122,30.706000
0.039127,30.704000
0.039132,30.703000
0.039137,30.701000
0.039143,30.699000
0.039148,30.697000
0.039153,30.695000
0.039158,30.693000
0.039163,30.691000
0.039168,30.689000
0.039173,30.687000
0.039178,30.685000
0.039183,30.684000
0.039188,30.682000
0.039194,30.681000
0.039199,30.679000
0.039204,30.677000
0.039209,30.675000
0.039214,30.674000
0.039219,30.672000
0.039224,30.670000
0.039229,30.668000
0.039234,30.666000
0.039239,30.665000
0.039244,30.663000
0.039250,30.661000
0.039255,30.659000
0.039260,30.657000
0.039265,30.654000
0.039270,30.652000
0.039275,30.649000
0.039280,30.648000
0.039285,30.646000
0.039290,30.645000
0.039295,30.644000
0.039300,30.642000
0.039306,30.641000
0.039311,30.639000
0.039316,30.638000
0.039321,30.636000
0.039326,30.634000
0.039331,30.632000
0.039336,30.629000
0.039341,30.627000
0.039346,30.624000
0.039351,30.622000
0.039357,30.621000
0.039362,30.619000
0.039367,30.617000
0.039372,30.616000
0.039377,30.614000
0.039382,30.613000
0.039387,30.611000
0.039392,30.610000
0.039397,30.609000
0.039402,30.607000
0.039407,30.605000
0.039413,30.604000
0.039418,30.602000
0.039423,30.600000
0.039428,30.598000
0.039433,30.596000
0.039438,30.594000
0.039443,30.592000
0.039448,30.590000
0.039453,30.588000
0.039458,30.586000
0.039464,30.585000
0.039469,30.583000
0.039474,30.581000
0.039479,30.580000
0.039484,30.578000
0.039489,30.577000
0.039494,30.575000
0.039499,30.573000
0.039504,30.572000
0.039509,30.569000
0.039514,30.567000
0.039520,30.566000
0.039525,30.564000
0.039530,30.563000
0.039535,30.562000
0.039540,30.561000
0.039545,30.560000
0.039550,30.559000
0.039555,30.557000
0.039560,30.556000
0.039565,30.554000
0.039571,30.553000
0.039576,30.551000
0.039581,30.549000
0.039586,30.547000
0.039591,30.545000
0.039596,30.544000
0.039601,30.541000
0.039606,30.539000
0.039611,30.537000
0.039616,30.535000
0.039621,30.533000
0.039627,30.531000
0.039632,30.529000
0.039637,30.527000
0.039642,30.525000
0.039647,30.523000
0.039652,30.521000
0.039657,30.519000
0.039662,30.517000
0.039667,30.515000
0.039672,30.513000
0.039677,30.511000
0.039683,30.510000
0.039688,30.508000
0.039693,30.506000
0.039698,30.505000
0.039703,30.503000
0.039708,30.502000
0.039713,30.501000
0.039718,30.499000
0.039723,30.497000
0.039728,30.495000
0.039734,30.493000
0.039739,30.490000
0.039744,30.488000
0.039749,30.486000
0.039754,30.484000
0.039759,30.482000
0.039764,30.481000
0.039769,30.479000
0.039774,30.478000
0.039779,30.476000
0.039784,30.475000
0.039790,30.473000
0.039795,30.471000
0.039800,30.470000
0.039805,30.468000
0.039810,30.466000
0.039815,30.465000
0.039820,30.463000
0.039825,30.461000
0.039830,30.459000
0.039835,30.458000
0.039841,30.456000
0.039846,30.454000
0.039851,30.453000
0.039856,30.452000
0.039861,30.450000
0.039866,30.449000
0.039871,30.447000
0.039876,30.445000
0.039881,30.443000
0.039886,30.441000
0.039891,30.438000
0.039897,30.436000
0.039902,30.434000
0.039907,30.433000
0.039912,30.431000
0.039917,30.430000
0.039922,30.428000
0.039927,30.427000
0.039932,30.426000
0.039937,30.424000
0.039942,30.423000
0.039948,30.421000
0.039953,30.419000
0.039958,30.417000
0.039963,30.416000
0.039968,30.414000
0.039973,30.411000
0.039978,30.409000
0.039983,30.407000
0.039988,30.405000
0.039993,30.403000
0.039998,30.401000
0.040004,30.399000
0.040009,30.397000
0.040014,30.395000
0.040019,30.393000
0.040024,30.391000
0.040029,30.389000
0.040034,30.387000
0.040039,30.385000
0.040044,30.384000
0.040049,30.382000
0.040055,30.381000
0.040060,30.379000
0.040065,30.377000
0.040070,30.376000
0.040075,30.374000
0.040080,30.372000
0.040085,30.371000
0.040090,30.369000
0.040095,30.367000
0.040100,30.365000
0.040105,30.363000
0.040111,30.362000
0.040116,30.360000
0.040121,30.359000
0.040126,30.357000
0.040131,30.355000
0.040136,30.353000
0.040141,30.351000
0.040146,30.350000
0.040151,30.348000
0.040156,30.347000
0.040161,30.346000
0.040167,30.345000
0.040172,30.343000
0.040177,30.342000
0.040182,30.340000
0.040187,30.338000
0.040192,30.337000
0.040197,30.335000
0.040202,30.333000
0.040207,30.331000
0.040212,30.329000
0.040218,30.327000
0.040223,30.325000
0.040228,30.323000
0.040233,30.321000
0.040238,30.319000
0.040243,30.317000
0.040248,30.316000
0.040253,30.314000
0.040258,30.313000
0.040263,30.311000
0.040268,30.309000
0.040274,30.307000
0.040279,30.306000
0.040284,30.304000
0.040289,30.302000
0.040294,30.300000
0.040299,30.298000
0.040304,30.296000
0.040309,30.295000
0.040314,30.293000
0.040319,30.291000
0.040325,30.289000
0.040330,30.287000
0.040335,30.286000
0.040340,30.284000
0.040345,30.282000
0.040350,30.281000
0.040355,30.279000
0.040360,30.277000
0.040365,30.275000
0.040370,30.273000
0.040375,30.271000
0.040381,30.269000
0.040386,30.267000
0.040391,30.264000
0.040396,30.262000
0.040401,30.260000
0.040406,30.258000
0.040411,30.256000
0.040416,30.254000
0.040421,30.252000
0.040426,30.251000
0.040432,30.249000
0.040437,30.248000
0.040442,30.246000
0.040447,30.245000
0.040452,30.243000
0.040457,30.241000
0.040462,30.239000
0.040467,30.238000
0.040472,30.236000
0.040477,30.235000
0.040482,30.233000
0.040488,30.231000
0.040493,30.229000
0.040498,30.228000
0.040503,30.226000
0.040508,30.225000
0.040513,30.223000
0.040518,30.221000
0.040523,30.220000
0.040528,30.217000
0.040533,30.215000
0.040539,30.212000
0.040544,30.210000
0.040549,30.208000
0.040554,30.206000
0.040559,30.204000
0.040564,30.202000
0.040569,30.201000
0.040574,30.200000
0.040579,30.198000
0.040584,30.197000
0.040589,30.195000
0.040595,30.194000
0.040600,30.192000
0.040605,30.190000
0.040610,30.188000
0.040615,30.186000
0.040620,30.184000
0.040625,30.183000
0.040630,30.181000
0.040635,30.179000
0.040640,30.178000
0.040645,30.176000
0.040651,30.174000
0.040656,30.173000
0.040661,30.171000
0.040666,30.169000
0.040671,30.167000
0.040676,30.165000
0.040681,30.164000
0.040686,30.162000
0.040691,30.160000
0.040696,30.158000
0.040702,30.157000
0.040707,30.155000
0.040712,30.153000
0.040717,30.150000
0.040722,30.148000
0.040727,30.146000
0.040732,30.144000
0.040737,30.142000
0.040742,30.141000
0.040747,30.139000
0.040752,30.137000
0.040758,30.136000
0.040763,30.134000
0.040768,30.132000
0.040773,30.130000
0.040778,30.129000
0.040783,30.127000
0.040788,30.125000
0.040793,30.124000
0.040798,30.122000
0.040803,30.121000
0.040809,30.119000
0.040814,30.117000
0.040819,30.115000
0.040824,30.113000
0.040829,30.111000
0.040834,30.110000
0.040839,30.108000
0.040844,30.106000
0.040849,30.105000
0.040854,30.103000
0.040859,30.101000
0.040865,30.100000
0.040870,30.098000
0.040875,30.096000
0.040880,30.095000
0.040885,30.093000
0.040890,30.092000
0.040895,30.090000
0.040900,30.088000
0.040905,30.086000
0.040910,30.084000
0.040916,30.083000
0.040921,30.081000
0.040926,30.080000
0.040931,30.078000
0.040936,30.077000
0.040941,30.075000
0.040946,30.074000
0.040951,30.073000
0.040956,30.071000
0.040961,30.069000
0.040966,30.067000
0.040972,30.065000
0.040977,30.062000
0.040982,30.060000
0.040987,30.057000
0.040992,30.055000
0.040997,30.053000
0.041002,30.051000
0.041007,30.048000
0.041012,30.046000
0.041017,30.044000
0.041022,30.042000
0.041028,30.040000
0.041033,30.038000
0.041038,30.036000
0.041043,30.034000
0.041048,30.033000
0.041053,30.031000
0.041058,30.028000
0.041063,30.026000
0.041068,30.024000
0.041073,30.022000
0.041079,30.020000
0.041084,30.019000
0.041089,30.018000
0.041094,30.016000
0.041099,30.015000
0.041104,30.013000
0.041109,30.012000
0.041114,30.010000
0.041119,30.009000
0.041124,30.007000
0.041129,30.006000
0.041135,30.004000
0.041140,30.002000
0.041145,30.000000
0.041150,29.998000
0.041155,29.996000
0.041160,29.995000
0.041165,29.993000
0.041170,29.991000
0.041175,29.990000
0.041180,29.988000
0.041186,29.987000
0.041191,29.986000
0.041196,29.984000
0.041201,29.983000
0.041206,29.982000
0.041211,29.981000
0.041216,29.979000
0.041221,29.978000
0.041226,29.976000
0.041231,29.975000
0.041236,29.973000
0.041242,29.971000
0.041247,29.970000
0.041252,29.968000
0.041257,29.966000
0.041262,29.964000
0.041267,29.962000
0.041272,29.960000
0.041277,29.958000
0.041282,29.956000
0.041287,29.955000
0.041293,29.953000
0.041298,29.951000
0.041303,29.949000
0.041308,29.947000
0.041313,29.945000
0.041318,29.943000
0.041323,29.941000
0.041328,29.939000
0.041333,29.937000
0.041338,29.936000
0.041343,29.934000
0.041349,29.932000
0.041354,29.931000
0.041359,29.929000
0.041364,29.928000
0.041369,29.926000
0.041374,29.925000
0.041379,29.923000
0.041384,29.921000
0.041389,29.919000
0.041394,29.918000
0.041400,29.916000
0.041405,29.915000
0.041410,29.913000
0.041415,29.911000
0.041420,29.909000
0.041425,29.908000
0.041430,29.906000
0.041435,29.904000
0.041440,29.902000
0.041445,29.900000
0.041450,29.898000
0.041456,29.897000
0.041461,29.895000
0.041466,29.893000
0.041471,29.891000
0.041476,29.889000
0.041481,29.887000
0.041486,29.885000
0.041491,29.883000
0.041496,29.881000
0.041501,29.879000
0.041506,29.877000
0.041512,29.875000
0.041517,29.873000
0.041522,29.871000
0.041527,29.870000
0.041532,29.869000
0.041537,29.868000
0.041542,29.866000
0.041547,29.865000
0.041552,29.864000
0.041557,29.862000
0.041563,29.861000
0.041568,29.859000
0.041573,29.858000
0.041578,29.856000
0.041583,29.854000
0.041588,29.852000
0.041593,29.851000
0.041598,29.849000
0.041603,29.847000
0.041608,29.846000
0.041613,29.844000
0.041619,29.843000
0.041624,29.841000
0.041629,29.839000
0.041634,29.837000
0.041639,29.836000
0.041644,29.834000
0.041649,29.832000
0.041654,29.830000
0.041659,29.827000
0.041664,29.825000
0.041670,29.822000
0.041675,29.820000
0.041680,29.817000
0.041685,29.816000
0.041690,29.814000
0.041695,29.812000
0.041700,29.811000
0.041705,29.809000
0.041710,29.808000
0.041715,29.806000
0.041720,29.805000
0.041726,29.803000
0.041731,29.801000
0.041736,29.800000
0.041741,29.798000
0.041746,29.796000
0.041751,29.794000
0.041756,29.791000
0.041761,29.790000
0.041766,29.788000
0.041771,29.786000
0.041777,29.785000
0.041782,29.783000
0.041787,29.782000
0.041792,29.780000
0.041797,29.779000
0.041802,29.776000
0.041807,29.775000
0.041812,29.773000
0.041817,29.771000
0.041822,29.769000
0.041827,29.767000
0.041833,29.765000
0.041838,29.763000
0.041843,29.761000
0.041848,29.759000
0.041853,29.756000
0.041858,29.754000
0.041863,29.752000
0.041868,29.750000
0.041873,29.748000
0.041878,29.746000
0.041884,29.744000
0.041889,29.742000
0.041894,29.739000
0.041899,29.738000
0.041904,29.736000
0.041909,29.734000
0.041914,29.733000
0.041919,29.731000
0.041924,29.730000
0.041929,29.728000
0.041934,29.727000
0.041940,29.726000
0.041945,29.724000
0.041950,29.723000
0.041955,29.722000
0.041960,29.720000
0.041965,29.719000
0.041970,29.717000
0.041975,29.716000
0.041980,29.715000
0.041985,29.713000
0.041990,29.712000
0.041996,29.710000
0.042001,29.709000
0.042006,29.707000
0.042011,29.706000
0.042016,29.704000
0.042021,29.702000
0.042026,29.700000
0.042031,29.698000
0.042036,29.696000
0.042041,29.695000
0.042047,29.693000
0.042052,29.691000
0.042057,29.689000
0.042062,29.688000
0.042067,29.686000
0.042072,29.684000
0.042077,29.683000
0.042082,29.682000
0.042087,29.680000
0.042092,29.678000
0.042097,29.677000
0.042103,29.676000
0.042108,29.674000
0.042113,29.673000
0.042118,29.672000
0.042123,29.671000
0.042128,29.669000
0.042133,29.668000
0.042138,29.667000
0.042143,29.665000
0.042148,29.663000
0.042154,29.662000
0.042159,29.660000
0.042164,29.658000
0.042169,29.657000
0.042174,29.654000
0.042179,29.652000
0.042184,29.651000
0.042189,29.649000
0.042194,29.647000
0.042199,29.645000
0.042204,29.643000
0.042210,29.641000
0.042215,29.639000
0.042220,29.637000
0.042225,29.635000
0.042230,29.633000
0.042235,29.631000
0.042240,29.629000
0.042245,29.627000
0.042250,29.625000
0.042255,29.623000
0.042261,29.621000
0.042266,29.618000
0.042271,29.616000
0.042276,29.613000
0.042281,29.611000
0.042286,29.610000
0.042291,29.608000
0.042296,29.606000
0.042301,29.604000
0.042306,29.603000
0.042311,29.600000
0.042317,29.598000
0.042322,29.596000
0.042327,29.594000
0.042332,29.593000
0.042337,29.591000
0.042342,29.590000
0.042347,29.588000
0.042352,29.586000
0.042357,29.584000
0.042362,29.582000
0.042367,29.581000
0.042373,29.579000
0.042378,29.577000
0.042383,29.576000
0.042388,29.574000
0.042393,29.572000
0.042398,29.571000
0.042403,29.569000
0.042408,29.568000
0.042413,29.566000
0.042418,29.564000
0.042424,29.563000
0.042429,29.561000
0.042434,29.560000
0.042439,29.559000
0.042444,29.557000
0.042449,29.555000
0.042454,29.553000
0.042459,29.552000
0.042464,29.550000
0.042469,29.548000
0.042474,29.546000
0.042480,29.545000
0.042485,29.543000
0.042490,29.541000
0.042495,29.538000
0.042500,29.537000
0.042505,29.535000
0.042510,29.533000
0.042515,29.531000
0.042520,29.529000
0.042525,29.527000
0.042531,29.525000
0.042536,29.524000
0.042541,29.522000
0.042546,29.520000
0.042551,29.518000
0.042556,29.516000
0.042561,29.514000
0.042566,29.511000
0.042571,29.509000
0.042576,29.507000
0.042581,29.506000
0.042587,29.505000
0.042592,29.503000
0.042597,29.502000
0.042602,29.500000
0.042607,29.499000
0.042612,29.498000
0.042617,29.496000
0.042622,29.495000
0.042627,29.493000
0.042632,29.492000
0.042638,29.491000
0.042643,29.489000
0.042648,29.488000
0.042653,29.486000
0.042658,29.485000
0.042663,29.483000
0.042668,29.481000
0.042673,29.480000
0.042678,29.478000
0.042683,29.476000
0.042688,29.474000
0.042694,29.473000
0.042699,29.471000
0.042704,29.469000
0.042709,29.467000
0.042714,29.464000
0.042719,29.462000
0.042724,29.460000
0.042729,29.458000
0.042734,29.456000
0.042739,29.455000
0.042745,29.453000
0.042750,29.452000
0.042755,29.450000
0.042760,29.449000
0.042765,29.447000
0.042770,29.445000
0.042775,29.443000
0.042780,29.441000
0.042785,29.439000
0.042790,29.437000
0.042795,29.435000
0.042801,29.433000
0.042806,29.431000
0.042811,29.430000
0.042816,29.428000
0.042821,29.427000
0.042826,29.425000
0.042831,29.424000
0.042836,29.423000
0.042841,29.421000
0.042846,29.420000
0.042851,29.418000
0.042857,29.416000
0.042862,29.415000
0.042867,29.413000
0.042872,29.411000
0.042877,29.409000
0.042882,29.407000
0.042887,29.405000
0.042892,29.404000
0.042897,29.402000
0.042902,29.400000
0.042908,29.399000
0.042913,29.397000
0.042918,29.395000
0.042923,29.393000
0.042928,29.392000
0.042933,29.390000
0.042938,29.388000
0.042943,29.386000
0.042948,29.384000
0.042953,29.382000
0.042958,29.380000
0.042964,29.378000
0.042969,29.376000
0.042974,29.373000
0.042979,29.371000
0.042984,29.369000
0.042989,29.367000
0.042994,29.366000
0.042999,29.364000
0.043004,29.362000
0.043009,29.360000
0.043015,29.359000
0.043020,29.358000
0.043025,29.356000
0.043030,29.355000
